saleprice,address,sqft,date,bathrooms,bedrooms,studio,floor
1894496.427,300 east 93rd street,1787,2004-12-01,5,1,0,30
1822759.587,300 east 93rd street,1787,2010-07-19,5,1,0,30
534794.6204,300 east 93rd street,643,2003-06-11,1,1,0,30
752433.1384,300 east 93rd street,643,2007-06-15,1,1,0,30
1169344.34,300 east 93rd street,1031,2005-08-29,5,1,0,31
685197.81,300 east 93rd street,650,2014-12-19,1,1,0,31
887694.2294,300 east 93rd street,760,2016-06-30,2,1,0,32
971382.8549,300 east 93rd street,1031,2005-06-01,5,1,0,32
623847.5273,300 east 93rd street,643,2011-08-26,1,1,0,33
1024831.806,300 east 93rd street,914,2008-06-03,2,2,0,34
1257424.874,300 east 93rd street,914,2015-05-15,2,2,0,34
835175.6085,300 east 93rd street,760,2014-08-05,2,1,0,34
1119686.504,300 east 93rd street,1031,2007-04-26,5,1,0,34
539234.3612,300 east 93rd street,643,2004-03-31,1,1,0,34
1605313.032,300 east 93rd street,1516,2012-10-31,5,1,0,35
1703604.807,300 east 93rd street,914,2012-04-24,5,1,0,35
996065.9555,300 east 93rd street,1150,2004-06-30,2,2,0,35
1265757.528,300 east 93rd street,1150,2007-07-06,2,2,0,35
569555.5003,300 east 93rd street,643,2004-06-09,5,1,0,35
2369275.151,300 east 93rd street,873,2005-09-28,5,1,0,36
2474487.49,300 east 93rd street,1787,2018-04-10,5,1,0,36
1833866.781,300 east 93rd street,1787,2011-03-23,2,4,0,36
1989246.07,300 east 93rd street,,2015-04-22,5,1,0,36
628350.9872,300 east 93rd street,793,2004-04-30,1,1,0,36
590552.9381,300 east 93rd street,873,2004-06-16,5,1,0,37
745658.8264,300 east 93rd street,760,2006-09-28,1,1,0,37
725244.6796,300 east 93rd street,760,2010-12-29,2,2,0,39
1975384.694,300 east 93rd street,1707,2006-09-06,5,1,0,3
426510.4553,300 east 93rd street,444,2004-06-21,1,,1,3
562768.4584,300 east 93rd street,444,2018-01-04,1,,1,3
598648.7077,300 east 93rd street,600,2010-04-20,1,1,0,3
2263264.387,300 east 93rd street,1516,2016-07-20,5,1,0,40
1003142.854,300 east 93rd street,914,2012-07-26,2,2,0,40
1356897.51,300 east 93rd street,1100,2015-09-09,2,2,0,40
845117.0455,300 east 93rd street,900,2005-05-11,2,2,0,41
540800.9787,300 east 93rd street,650,2003-05-21,1,1,0,41
693801.6628,300 east 93rd street,650,2013-05-07,1,1,0,41
907098.2323,300 east 93rd street,873,2004-09-13,5,1,0,42
1348572.776,300 east 93rd street,1200,2015-07-20,2,2,0,42
707914.0137,300 east 93rd street,760,2004-07-20,2,1,0,43
1312208.628,300 east 93rd street,1707,2004-06-23,5,1,0,4
492977.6489,300 east 93rd street,444,2005-03-21,1,1,0,4
557744.4415,300 east 93rd street,600,2004-06-24,1,1,0,4
578721.6649,300 east 93rd street,600,2013-08-14,1,1,0,4
689398.4309,300 east 93rd street,793,2005-03-29,1,1,0,5
736822.2141,300 east 93rd street,793,2008-08-08,1,1,0,5
473777.7376,300 east 93rd street,599,2005-05-25,1,1,0,5
682887.3701,300 east 93rd street,793,2005-02-23,1,1,0,6
767629.1958,300 east 93rd street,793,2008-01-16,1,1,0,6
825463.1607,300 east 93rd street,914,2004-08-25,2,2,0,6
516381.3787,300 east 93rd street,,2015-02-27,5,1,0,6
536248.5466,300 east 93rd street,600,2011-02-18,1,1,0,6
536666.2233,300 east 93rd street,599,2004-11-29,5,1,0,7
1365074.82,300 east 93rd street,1432,2010-08-16,2,3,0,8
1139470.123,300 east 93rd street,914,2004-03-04,5,1,0,8
1139470.123,300 east 93rd street,444,2004-03-04,,1,0,8
426059.3601,300 east 93rd street,444,2004-07-26,5,1,0,8
656169.9312,300 east 93rd street,793,2004-06-10,2,1,0,8
594909.6153,300 east 93rd street,793,2012-04-04,2,1,0,8
1058753.91,300 east 93rd street,914,2016-04-08,5,1,0,9
576513.9535,300 east 93rd street,784,2003-10-24,2,1,0,9
672063.363,300 east 93rd street,643,2008-04-04,1,1,0,9
557788.2066,300 east 93rd street,,2018-01-04,1,,1,3
1469820.646,300 east 93rd street,4300,2004-06-14,,1,0,0
1177387.256,300 east 93rd street,873,2007-03-21,5,1,0,0
4284102.168,300 east 93rd street,5430,2008-10-31,5,1,0,0
635475.6078,300 east 93rd street,643,2004-08-31,5,1,0,0
547476.9838,325 east 93rd street,,2009-12-18,1,2,0,2
1318909.337,327 east 93rd street,,2007-05-16,1,2,0,1
586083.8531,327 east 93rd street,,2005-09-15,2,2,0,1
617529.1726,327 east 93rd street,,2006-04-05,1,2,0,2
579611.7516,327 east 93rd street,,2015-02-20,1,2,0,2
517790.8515,327 east 93rd street,,2009-08-31,2,2,0,3
679086.2197,327 east 93rd street,,2014-05-09,2,2,0,3
610530.9389,327 east 93rd street,715,2005-07-05,1,2,0,5
596767.0736,327 east 93rd street,715,2015-08-20,1,2,0,5
558510.3683,340 east 93rd street,,2007-11-01,1,1,0,10
489388.3811,340 east 93rd street,,2014-02-21,1,1,0,10
496902.5083,340 east 93rd street,,2015-05-18,1,1,0,10
486331.3371,340 east 93rd street,,2005-06-09,1,1,0,10
938511.0871,340 east 93rd street,,2003-10-30,2,3,0,10
1663818.915,340 east 93rd street,,2017-11-28,2,3,0,10
470202.1075,340 east 93rd street,660,2004-09-29,1,1,0,11
569855.6807,340 east 93rd street,660,2018-08-30,1,1,0,11
428759.5912,340 east 93rd street,,2004-10-07,1,1,0,11
564527.0297,340 east 93rd street,,2006-11-02,1,1,0,11
614809.4322,340 east 93rd street,,2018-09-06,1,1,0,11
572647.6155,340 east 93rd street,,2006-05-18,1,1,0,11
592137.3665,340 east 93rd street,665,2007-06-27,1,1,0,11
643789.1815,340 east 93rd street,665,2016-09-09,1,1,0,11
482491.8792,340 east 93rd street,650,2005-04-11,1,1,0,11
627696.7875,340 east 93rd street,650,2018-11-14,1,1,0,11
458304.7215,340 east 93rd street,670,2014-05-30,1,1,0,11
632693.2847,340 east 93rd street,670,2018-12-12,1,1,0,11
1166151.367,340 east 93rd street,,2012-06-21,3,3,0,11
491788.1714,340 east 93rd street,675,2014-05-19,1,1,0,12
492730.4337,340 east 93rd street,,2005-06-06,1,1,0,12
440276.2669,340 east 93rd street,,2013-10-24,1,1,0,12
444177.796,340 east 93rd street,660,2004-08-12,1,1,0,12
487493.8344,340 east 93rd street,650,2006-07-19,1,1,0,12
557647.7402,340 east 93rd street,650,2016-01-29,1,1,0,12
479932.2406,340 east 93rd street,,2005-06-01,1,2,0,12
422464.3084,340 east 93rd street,,2013-12-18,1,2,0,12
475274.3718,340 east 93rd street,,2015-01-12,1,2,0,12
491405.2165,340 east 93rd street,660,2004-11-24,1,1,0,12
570832.495,340 east 93rd street,660,2008-09-25,1,1,0,12
432071.9269,340 east 93rd street,660,2012-12-28,1,1,0,12
575384.062,340 east 93rd street,,2007-08-06,1,1,0,12
587832.5599,340 east 93rd street,675,2005-08-29,1,1,0,12
443831.9521,340 east 93rd street,675,2013-04-26,1,1,0,12
454900.3014,340 east 93rd street,,2004-07-29,1,1,0,14
467636.5903,340 east 93rd street,,2009-12-15,1,1,0,14
449328.5862,340 east 93rd street,650,2005-03-01,1,1,0,14
646265.5752,340 east 93rd street,650,2007-05-08,1,1,0,14
476092.8043,340 east 93rd street,650,2014-05-27,1,1,0,14
552234.1699,340 east 93rd street,,2007-10-12,1,1,0,14
481085.816,340 east 93rd street,665,2015-03-06,1,1,0,14
629463.9388,340 east 93rd street,625,2017-01-31,1,1,0,14
532775.3237,340 east 93rd street,665,2005-03-04,1,1,0,14
572321.1864,340 east 93rd street,,2015-11-30,1,1,0,14
439633.8539,340 east 93rd street,,2004-06-24,3,3,0,14
583638.0444,340 east 93rd street,670,2007-10-11,1,1,0,15
474307.9107,340 east 93rd street,670,2012-09-07,1,1,0,15
623876.9621,340 east 93rd street,670,2015-11-06,1,1,0,15
467919.8809,340 east 93rd street,650,2010-09-17,1,1,0,15
432120.7115,340 east 93rd street,,2012-04-16,1,1,0,15
641058.7279,340 east 93rd street,,2016-10-11,1,1,0,15
440511.9164,340 east 93rd street,,2013-09-26,1,1,0,15
424145.1753,340 east 93rd street,,2004-05-20,3,3,0,15
412274.5133,340 east 93rd street,,2003-10-23,1,1,0,15
579143.7744,340 east 93rd street,660,2007-07-19,1,1,0,15
433357.814,340 east 93rd street,660,2013-01-28,1,1,0,15
458833.1571,340 east 93rd street,700,2004-07-20,1,1,0,16
467333.4161,340 east 93rd street,700,2010-01-19,1,1,0,16
549907.8786,340 east 93rd street,710,2005-08-18,1,1,0,16
537110.4597,340 east 93rd street,750,2007-06-08,1,1,0,16
413524.8837,340 east 93rd street,,2011-05-09,1,1,0,16
667442.7777,340 east 93rd street,,2016-09-14,1,1,0,16
489683.5657,340 east 93rd street,,2014-10-20,1,1,0,16
446341.0514,340 east 93rd street,,2010-09-09,1,1,0,16
600222.1069,340 east 93rd street,,2008-04-30,1,1,0,17
589774.0296,340 east 93rd street,,2016-10-26,1,1,0,17
448612.5072,340 east 93rd street,725,2010-09-22,1,1,0,17
560332.613,340 east 93rd street,650,2006-05-23,1,1,0,17
546718.6929,340 east 93rd street,650,2015-07-08,1,1,0,17
684092.3958,340 east 93rd street,650,2017-09-05,1,1,0,17
504336.9327,340 east 93rd street,,2004-12-29,1,1,0,17
1227749.947,340 east 93rd street,,2004-09-14,1,1,0,17
555090.4332,340 east 93rd street,665,2007-08-30,1,1,0,18
422657.6211,340 east 93rd street,,2013-01-17,3,3,0,18
467224.8304,340 east 93rd street,670,2013-08-08,1,1,0,18
667006.3637,340 east 93rd street,670,2017-08-01,1,1,0,18
482240.5569,340 east 93rd street,665,2014-04-02,1,1,0,18
675737.0615,340 east 93rd street,665,2017-05-01,1,1,0,18
485192.4582,340 east 93rd street,,2005-01-11,3,3,0,18
540527.2447,340 east 93rd street,,2015-08-18,1,1,0,18
1247910.616,340 east 93rd street,1609,2004-11-05,3,3,0,18
1693903.821,340 east 93rd street,1609,2015-12-28,3,3,0,18
588917.707,340 east 93rd street,,2016-01-06,1,1,0,19
461814.7174,340 east 93rd street,670,2010-04-01,1,1,0,19
746084.1195,340 east 93rd street,1250,2004-04-19,2,2,0,19
797886.3202,340 east 93rd street,1250,2010-01-12,2,2,0,19
1459572.716,340 east 93rd street,1250,2016-11-01,2,2,0,19
547023.2698,340 east 93rd street,,2006-02-08,1,1,0,19
595115.9783,340 east 93rd street,,2005-06-20,1,1,0,19
445235.0805,340 east 93rd street,650,2011-11-16,1,1,0,19
894953.3747,340 east 93rd street,,2012-06-28,1,1,0,20
452278.3977,340 east 93rd street,665,2004-07-19,1,1,0,20
562550.4128,340 east 93rd street,665,2016-06-20,1,1,0,20
450834.9256,340 east 93rd street,625,2010-06-03,1,1,0,20
432957.8944,340 east 93rd street,,2013-05-07,3,3,0,20
486396.1928,340 east 93rd street,,2005-02-08,1,1,0,20
564217.3885,340 east 93rd street,,2007-07-24,1,1,0,20
765199.2117,340 east 93rd street,1000,2012-10-16,2,2,0,20
418751.6892,340 east 93rd street,,2005-02-22,1,1,0,21
577235.6785,340 east 93rd street,670,2006-03-01,1,1,0,21
455349.9786,340 east 93rd street,670,2013-11-25,1,1,0,21
444226.4592,340 east 93rd street,665,2010-10-22,1,1,0,21
551739.4061,340 east 93rd street,650,2015-06-05,1,1,0,21
566666.9102,340 east 93rd street,670,2008-01-02,1,1,0,21
455006.6632,340 east 93rd street,670,2012-08-09,1,1,0,21
541295.1178,340 east 93rd street,675,2006-08-09,1,1,0,21
465524.2595,340 east 93rd street,675,2013-06-17,1,1,0,21
585831.5513,340 east 93rd street,675,2015-08-31,1,1,0,21
549291.0025,340 east 93rd street,,2007-07-23,1,1,0,21
427209.2783,340 east 93rd street,650,2010-07-23,1,1,0,21
863460.6712,340 east 93rd street,1000,2004-08-02,2,2,0,21
570512.4225,340 east 93rd street,665,2007-02-06,1,1,0,22
491117.0092,340 east 93rd street,1330,2013-08-21,1,1,0,22
690566.029,340 east 93rd street,665,2017-03-28,1,1,0,22
578857.2186,340 east 93rd street,,2019-01-15,1,1,0,22
582718.5679,340 east 93rd street,670,2007-04-13,1,1,0,22
515477.6247,340 east 93rd street,665,2015-07-24,1,1,0,22
412101.9292,340 east 93rd street,625,2012-07-19,1,1,0,22
466178.676,340 east 93rd street,700,2009-04-24,1,1,0,22
466630.2977,340 east 93rd street,670,2010-12-14,1,1,0,23
447290.4558,340 east 93rd street,650,2014-02-28,1,1,0,23
642881.3945,340 east 93rd street,660,2018-05-22,1,1,0,23
612692.417,340 east 93rd street,665,2006-10-25,1,1,0,23
533496.1158,340 east 93rd street,665,2014-11-25,1,1,0,23
428096.8385,340 east 93rd street,650,2004-05-18,1,1,0,23
469691.6703,340 east 93rd street,650,2010-10-07,1,1,0,23
574524.0138,340 east 93rd street,,2006-09-28,1,1,0,23
415743.8186,340 east 93rd street,,2011-07-21,1,1,0,23
490515.9691,340 east 93rd street,650,2009-06-25,1,1,0,24
598479.4972,340 east 93rd street,650,2019-01-31,1,1,0,24
851117.656,340 east 93rd street,1250,2011-10-17,2,2,0,24
481310.9186,340 east 93rd street,,2005-01-18,1,1,0,24
636668.2048,340 east 93rd street,,2016-05-19,1,1,0,24
584906.5622,340 east 93rd street,670,2016-05-16,1,1,0,24
586156.1809,340 east 93rd street,675,2007-06-11,1,1,0,24
403909.2873,340 east 93rd street,675,2010-06-22,1,1,0,24
524725.9164,340 east 93rd street,,2005-06-23,1,1,0,25
469691.6703,340 east 93rd street,,2010-10-18,1,1,0,25
525246.8616,340 east 93rd street,,2007-08-13,1,1,0,25
577085.0421,340 east 93rd street,,2006-10-12,1,1,0,25
480043.2593,340 east 93rd street,670,2009-09-09,1,1,0,25
634780.3248,340 east 93rd street,670,2016-01-19,1,1,0,25
455196.4111,340 east 93rd street,650,2004-12-10,1,1,0,25
546618.9545,340 east 93rd street,650,2008-11-14,1,1,0,25
469738.47,340 east 93rd street,650,2013-01-29,1,1,0,25
531215.5759,340 east 93rd street,670,2007-08-20,1,1,0,25
458556.9828,340 east 93rd street,670,2013-09-30,1,1,0,25
577902.7119,340 east 93rd street,650,2007-04-18,1,1,0,25
474589.4513,340 east 93rd street,650,2013-06-03,1,1,0,25
675732.2822,340 east 93rd street,,2004-03-11,1,1,0,25
486166.2721,340 east 93rd street,670,2005-11-17,1,1,0,26
614902.7029,340 east 93rd street,670,2018-04-10,1,1,0,26
657703.786,340 east 93rd street,670,2007-10-10,1,1,0,26
500025.5983,340 east 93rd street,670,2014-09-09,1,1,0,26
675000,340 east 93rd street,670,2017-12-28,1,1,0,26
510437.3437,340 east 93rd street,,2014-02-18,1,1,0,26
486582.5413,340 east 93rd street,653,2005-05-03,1,1,0,26
665711.4285,340 east 93rd street,653,2018-03-05,1,1,0,26
619920.5158,340 east 93rd street,650,2008-04-11,1,1,0,26
430116.0218,340 east 93rd street,660,2011-02-08,1,1,0,26
480225.9749,340 east 93rd street,660,2014-08-11,1,1,0,26
479368.7816,340 east 93rd street,670,2010-06-21,1,1,0,27
633656.8898,340 east 93rd street,670,2016-08-25,1,1,0,27
565743.5038,340 east 93rd street,,2019-03-20,1,1,0,27
429924.3597,340 east 93rd street,670,2004-04-21,1,1,0,27
490662.1695,340 east 93rd street,670,2009-07-09,1,1,0,27
423245.6098,340 east 93rd street,,2003-08-27,1,1,0,27
483152.9496,340 east 93rd street,,2013-08-20,1,1,0,27
414131.0997,340 east 93rd street,,2013-08-14,1,1,0,27
591185.9044,340 east 93rd street,700,2018-07-16,1,1,0,27
440821.7903,340 east 93rd street,670,2009-10-08,1,1,0,27
463147.8697,340 east 93rd street,670,2011-06-17,1,1,0,27
649264.2796,340 east 93rd street,670,2016-10-04,1,1,0,27
573613.9839,340 east 93rd street,675,2005-09-28,1,1,0,27
634813.3231,340 east 93rd street,675,2018-08-29,1,1,0,27
492423.8941,340 east 93rd street,650,2004-10-12,1,1,0,28
501025.1876,340 east 93rd street,650,2014-07-31,1,1,0,28
1010399.814,340 east 93rd street,,2007-09-11,2,2,0,28
635474.4988,340 east 93rd street,,2007-05-01,1,1,0,28
461943.6316,340 east 93rd street,650,2004-06-04,1,1,0,29
604754.5863,340 east 93rd street,650,2008-05-07,1,1,0,29
583442.5138,340 east 93rd street,650,2006-03-15,1,1,0,29
473339.4756,340 east 93rd street,650,2009-12-08,1,1,0,29
478473.5003,340 east 93rd street,,2004-11-19,3,3,0,29
818459.8649,340 east 93rd street,1000,2014-12-17,2,2,0,29
778680.2919,340 east 93rd street,,2010-02-18,1,1,0,29
494841.5481,340 east 93rd street,,2014-08-19,1,1,0,29
492260.6935,340 east 93rd street,,2013-10-21,1,1,0,29
479068.3451,340 east 93rd street,,2003-07-25,1,1,0,2
430660.8188,340 east 93rd street,670,2009-09-29,1,1,0,2
555261.5569,340 east 93rd street,700,2007-07-31,1,1,0,2
433665.5623,340 east 93rd street,,2014-06-18,1,1,0,2
452278.3977,340 east 93rd street,650,2004-07-13,1,1,0,2
622553.993,340 east 93rd street,650,2005-10-07,1,1,0,2
640807.6071,340 east 93rd street,650,2006-12-18,1,1,0,2
543257.8355,340 east 93rd street,650,2010-10-12,1,1,0,2
638204.2616,340 east 93rd street,750,2016-12-20,1,1,0,30
593516.4906,340 east 93rd street,670,2016-06-28,1,1,0,30
528233.0525,340 east 93rd street,665,2006-06-02,1,1,0,3
552748.1335,340 east 93rd street,665,2007-09-03,1,1,0,3
1091226.567,340 east 93rd street,,2005-03-30,1,1,0,3
620831.3539,340 east 93rd street,,2018-11-21,1,1,0,3
454335.8544,340 east 93rd street,700,2005-04-22,1,1,0,3
446195.5532,340 east 93rd street,665,2004-06-28,1,1,0,3
435701.9441,340 east 93rd street,665,2011-02-24,1,1,0,3
438797.3489,340 east 93rd street,650,2012-03-28,1,1,0,3
598479.4972,340 east 93rd street,650,2019-01-15,1,1,0,3
656506.8612,340 east 93rd street,,2017-11-16,1,1,0,3
441396.9913,340 east 93rd street,665,2010-10-27,1,1,0,4
439940.5488,340 east 93rd street,650,2011-07-12,1,1,0,4
453259.5883,340 east 93rd street,675,2013-06-26,1,2,0,4
473855.0302,340 east 93rd street,675,2005-09-29,1,1,0,4
425115.6744,340 east 93rd street,650,2012-07-17,1,1,0,4
426059.3601,340 east 93rd street,670,2004-07-14,1,1,0,4
565863.0721,340 east 93rd street,670,2007-04-05,1,1,0,4
496799.5735,340 east 93rd street,670,2018-03-09,1,1,0,4
401041.3488,340 east 93rd street,660,2012-05-18,1,1,0,4
565300.1124,340 east 93rd street,,2008-02-06,1,1,0,5
570896.716,340 east 93rd street,,2016-04-22,1,1,0,5
405372.7044,340 east 93rd street,,2004-10-11,1,1,0,5
592275.8368,340 east 93rd street,,2018-06-22,1,1,0,5
470382.9757,340 east 93rd street,,2004-08-13,1,1,0,5
580442.1333,340 east 93rd street,650,2006-06-29,1,1,0,5
452271.7069,340 east 93rd street,650,2009-10-14,1,1,0,5
882698.6074,340 east 93rd street,,2018-11-29,,1,0,5
400263.658,340 east 93rd street,,2004-06-15,1,1,0,30
601718.4716,340 east 93rd street,670,2008-01-30,1,1,0,6
605558.6578,340 east 93rd street,670,2008-07-25,1,1,0,6
599381.352,340 east 93rd street,670,2015-12-21,1,1,0,6
534566.925,340 east 93rd street,700,2016-04-15,1,2,0,6
717885.4676,340 east 93rd street,1000,2004-05-17,2,2,0,6
851615.7723,340 east 93rd street,1000,2006-02-02,2,2,0,6
1094688.179,340 east 93rd street,1000,2015-10-08,2,2,0,6
546752.2553,340 east 93rd street,650,2007-11-05,1,1,0,7
674500,340 east 93rd street,650,2017-12-29,1,1,0,7
555989.3054,340 east 93rd street,700,2019-03-04,1,1,0,7
563533.9895,340 east 93rd street,750,2007-05-03,1,1,0,7
479368.7816,340 east 93rd street,750,2010-06-18,1,1,0,7
428947.3326,340 east 93rd street,650,2010-10-15,1,1,0,7
452278.3977,340 east 93rd street,,2004-09-02,1,1,0,7
642139.0671,340 east 93rd street,,2019-01-31,1,1,0,7
423902.7042,340 east 93rd street,665,2010-12-14,1,1,0,8
550407.3884,340 east 93rd street,,2006-01-11,1,1,0,8
643309.8957,340 east 93rd street,,2016-12-21,1,1,0,8
515437.7228,340 east 93rd street,,2006-11-06,1,1,0,8
415112.7141,340 east 93rd street,665,2012-08-06,1,1,0,8
439122.1641,340 east 93rd street,,2009-12-08,1,1,0,8
479773.3966,340 east 93rd street,,2015-06-23,1,1,0,8
637724.0544,340 east 93rd street,,2019-01-28,1,1,0,8
486331.3371,340 east 93rd street,675,2005-04-07,1,1,0,8
571602.0976,340 east 93rd street,675,2008-07-23,1,1,0,8
431691.6635,340 east 93rd street,675,2011-07-07,1,1,0,8
549785.4591,340 east 93rd street,,2006-01-05,1,1,0,9
567202.6657,340 east 93rd street,,2007-07-24,1,1,0,9
422111.2443,340 east 93rd street,650,2011-08-16,1,1,0,9
617300.9334,340 east 93rd street,670,2007-11-06,1,1,0,9
412030.3448,340 east 93rd street,670,2012-10-16,1,1,0,9
445548.3406,340 east 93rd street,,2014-04-10,1,1,0,9
1093607.363,340 east 93rd street,,2015-11-09,2,2,0,9
1474726.931,340 east 93rd street,1400,2007-07-31,2,2,0,0
1374512.691,340 east 93rd street,1400,2006-07-18,2,2,0,0
802105.9375,340 east 93rd street,1000,2013-04-17,2,2,0,0
626166.8926,340 east 93rd street,,2006-07-10,1,1,0,0
717014.1403,340 east 93rd street,650,2004-02-05,1,1,0,0
536338.7988,340 east 93rd street,650,2016-03-02,1,1,0,0
415673.9385,345 east 93rd street,750,2012-05-11,1,1,0,10
526344.3257,345 east 93rd street,750,2007-06-08,1,1,0,10
730927.1308,345 east 93rd street,1000,2006-06-30,1,2,0,10
493625.2331,345 east 93rd street,650,2007-04-25,1,1,0,10
526756.5756,345 east 93rd street,650,2017-01-24,1,1,0,10
404074.7278,345 east 93rd street,700,2009-07-23,1,1,0,10
542347.1852,345 east 93rd street,770,2006-01-27,1,1,0,10
488153.5014,345 east 93rd street,770,2010-03-25,1,1,0,10
584283.9254,345 east 93rd street,700,2017-05-08,1,1,0,10
464577.3457,345 east 93rd street,760,2005-08-01,1,1,0,11
524867.037,345 east 93rd street,760,2015-04-21,1,1,0,11
449816.6479,345 east 93rd street,900,2012-05-02,1,2,0,11
562022.967,345 east 93rd street,725,2006-07-11,1,1,0,11
414232.6812,345 east 93rd street,700,2009-08-17,1,1,0,11
